Lead_Id,Within24,Within48,Within72,WithinWeek,WithinWeeks,WithinMonth,ContactByEmail,ContactByTelephone,DistanceToDealer,Car Value,LeadProvider_Id,Status,Manufacturer,Model,TradeInModelYear,City,State
1136,0,0,0,0,1,0,0,1,30.71,4669,LP005,NEW,BMW,3 Series,2008,Wassila,AK
488,0,0,0,0,1,0,0,1,34.23,6787,LP003,NEW,Toyota,Corolla,2006,Pell City,AL
398,0,0,0,0,1,0,0,1,29.12,2229,LP008,NEW,Audi,A6,2007,Marion,AR
310,0,0,0,0,1,0,0,1,34.57,2950,LP001,NEW,Volvo,C30,2001,Courtland,CA
1098,0,0,0,0,1,0,0,1,34.84,8638,LP007,NEW,Chevrolet,Suburban,2006,Farmington,NM
479,0,0,0,0,1,0,0,1,32.3,8550,LP002,NEW,Lotus,L2,2006,Farmington,NM
353,0,0,0,0,1,0,0,1,40.66,2690,LP001,NEW,Chevrolet,Suburban,2001,Valencia,CA
711,0,0,0,0,1,0,0,1,29.28,7629,LP003,NEW,Mercedes Benz,E Class,1998,North Pole,AK
1400,0,0,0,0,1,0,0,1,33.2,2039,LP005,NEW,Audi,A6,2004,Payson,AZ
738,0,0,0,0,0,0,0,1,127.82,7579,LP007,NEW,Toyota,Camry,1996,Courtland,CA
1266,0,0,0,0,0,0,0,1,58.2,2042,LP004,USED,Jaguar,X-Type,2000,Farmington,NM
274,0,0,0,1,0,0,0,1,34.32,4950,LP010,NEW,Chevrolet,Silverado,2006,Payson,AZ
240,0,0,0,1,0,0,0,1,33.33,5188,LP008,USED,Volvo,C70,2007,Albany,NY
710,0,0,0,0,0,0,0,1,98.7,2609,LP003,NEW,Lexus,ES,2007,Payson,AZ
1131,0,0,0,1,0,0,0,1,35.57,4530,LP005,USED,Lexus,LS,2000,Meas,AZ
1265,0,0,0,0,0,1,0,1,33.7,4261,LP002,NEW,Audi,A6,2001,Farmington,NM
218,0,0,0,0,0,1,0,1,43.89,2183,LP001,NEW,Suzuki,Aerio,2001,North Pole,AK
1099,0,0,0,0,0,1,0,1,35.2,9739,LP009,NEW,Toyota,Highlander,2006,Meas,AZ
417,0,0,0,0,0,1,0,1,38.38,6564,LP009,NEW,Audi,A8,2000,Lake City,AR
1331,0,0,0,0,0,1,0,1,47.91,6291,LP005,NEW,Volvo,S60,2004,Meas,AZ
1134,0,0,0,0,0,1,0,1,45.97,8187,LP007,NEW,Lotus,L2,2003,Los Angeles,CA
1333,0,0,0,0,0,0,0,1,847.09,9618,LP008,NEW,Volvo,C70,2006,Valencia,CA
1334,0,0,0,0,1,0,0,1,27.33,5712,LP005,NEW,Lexus,LS,1997,Globe,AZ
385,0,0,0,0,0,0,0,1,405.37,7699,LP001,USED,BMW,7 Series,1999,Foley,AL
1332,0,0,0,0,0,0,0,0,35.12,6890,LP007,NEW,Lotus,L1,2006,Las Vegas,NM
1132,0,0,0,0,0,1,0,1,27.264,9514,LP010,USED,Toyota,Corolla,2000,Marion,AR
939,0,0,0,0,0,1,0,1,17.04,9411,LP003,NEW,Chevrolet,TrailBlazer,2006,New York,NY
637,0,0,0,0,0,1,0,1,15.54,2582,LP007,NEW,Infiniti,G35,2006,Lake City,AR
737,0,0,0,0,0,1,0,1,17.86,6909,LP009,NEW,Acura,TL,2008,Courtland,CA
1267,0,0,0,0,0,1,0,1,13.15,6087,LP002,NEW,Ferrari,F1,2001,Farmington,NM
713,0,0,0,0,0,1,0,1,15.74,2503,LP002,NEW,Chevrolet,Silverado,1996,Hondo,NM
539,0,0,0,0,0,1,0,1,16.93,2007,LP009,NEW,Jaguar,XF,2000,Las Vegas,NM
1328,0,0,0,0,0,0,0,1,66.34,4957,LP006,NEW,Lotus,L2,2005,Lake City,AR
1100,0,0,0,0,0,0,0,1,552.8,2326,LP006,NEW,Volvo,S60,2002,San Francisco,CA
1133,0,0,0,1,0,0,0,1,95.15,4322,LP010,USED,Mercedes Benz,C Class,2003,Marion,AR
225,0,1,0,0,0,0,0,1,38.2,6255,LP004,USED,Ferrari,F2,1996,Payson,AZ
224,0,0,0,1,0,0,0,1,37.88,6018,LP001,USED,Lexus,LS,1999,Lake City,AR
1329,0,0,0,0,1,0,0,1,19.72,3562,LP006,NEW,Jaguar,XF,2000,Los Angeles,CA
1269,0,0,0,0,1,0,0,1,12.84,2933,LP004,NEW,Lotus,L2,2003,Los Angeles,CA
657,0,0,0,0,1,0,0,1,19.63,2188,LP001,NEW,BMW,7 Series,2004,Elberta,AL
1101,0,0,0,0,1,0,0,1,27.264,6420,LP010,NEW,Honda,Accord1,1998,Albany,NY
487,0,0,0,0,1,0,0,1,11.35,7312,LP009,NEW,Infiniti,QX4,1996,Foley,AL
940,0,0,0,0,1,0,0,1,11.67,3680,LP003,NEW,Honda,Accord1,1998,Elberta,AL
1270,0,0,0,0,1,0,0,1,10.79,7210,LP009,NEW,Mercedes Benz,C Class,2007,New York,NY
1268,0,0,0,0,1,0,0,1,27.264,2625,LP005,NEW,Chevrolet,TrailBlazer,2003,Farmington,NM
1102,0,0,0,0,1,0,0,1,27.264,9935,LP003,NEW,Ferrari,F1,1998,Globe,AZ
736,0,0,0,0,1,0,0,1,12.64,4036,LP005,NEW,Jaguar,XF,1996,Conway,AR
1401,0,0,0,0,1,0,0,1,23.73,8983,LP007,NEW,Volvo,C70,2008,Courtland,CA
1330,0,0,0,0,0,1,0,1,83.16,3761,LP003,NEW,Jaguar,X-Type,2008,Globe,AZ
311,0,0,0,0,0,1,0,1,127.74,7460,LP008,NEW,Hyundai,Accent,2004,Farmington,NM
941,0,0,0,0,0,1,0,1,53.34,7051,LP001,NEW,Suzuki,Reno,2007,Courtland,CA
1402,0,0,0,0,0,0,0,1,227.25,5367,LP010,USED,Hyundai,Sonata,1998,Los Angeles,CA
638,0,0,0,0,0,0,0,1,35.27,9231,LP002,NEW,Suzuki,Reno,1998,Meas,AZ
1403,0,0,0,0,0,0,0,1,41.13,2184,LP008,NEW,Jaguar,XF,2000,New York,NY
325,0,1,0,0,0,0,0,1,30.66,6202,LP010,NEW,Ferrari,F1,1997,Hondo,NM
1404,0,0,0,0,0,0,0,1,34.67,2072,LP008,NEW,Volvo,S60,2007,San Francisco,CA
480,0,0,0,0,0,0,0,1,39.69,7036,LP008,NEW,Infiniti,QX4,2002,Courtland,CA
399,0,1,0,0,0,0,0,1,119.79,9477,LP004,NEW,Chevrolet,TrailBlazer,2005,Lake City,AR
384,0,0,0,0,0,0,0,1,171.15,4329,LP003,USED,Hyundai,Accent,2000,Meas,AZ
241,0,0,0,0,0,0,0,1,103.99,2973,LP003,USED,Mercedes Benz,E Class,1996,Las Vegas,NM
1103,0,1,0,0,0,0,0,1,43.52,6502,LP007,USED,Audi,A4,2008,Globe,AZ
446,0,0,0,0,0,0,0,1,442.81,5779,LP004,USED,Hyundai,Accent,1998,New York,NY
578,0,0,0,0,0,1,0,1,12.17,5805,LP007,NEW,Lotus,L2,2008,San Francisco,CA
714,0,0,0,0,0,1,0,1,12.91,5799,LP001,NEW,Honda,Accord2,2001,Los Angeles,CA
942,0,0,0,0,0,1,0,1,12.35,2283,LP002,NEW,Honda,Accord2,1997,Albany,NY
1405,0,0,0,0,0,1,0,1,13.48,5336,LP006,NEW,Volvo,C70,2003,Las Vegas,NM
850,0,0,0,0,0,1,0,1,12.91,8979,LP001,NEW,Infiniti,G37,1998,Valencia,CA
219,0,0,0,0,0,1,0,1,27.264,8906,LP001,NEW,Acura,RL,2004,Conway,AR
735,0,0,0,0,0,1,0,1,20.56,8495,LP003,NEW,Infiniti,G35,2006,Lake City,AR
324,0,0,0,0,0,1,0,1,17.61,7206,LP005,NEW,Jaguar,XF,2008,Valencia,CA
639,0,0,0,0,0,1,0,1,10.98,7303,LP004,NEW,Jaguar,S-Type,2005,Marion,AR
1324,0,0,0,0,1,0,0,1,20.82,9027,LP008,NEW,Acura,TSX,2007,Foley,AL
1326,0,0,0,0,1,0,0,1,19.73,5877,LP003,NEW,Audi,A6,2005,Hondo,NM
223,0,0,0,0,1,0,0,1,21.42,3283,LP006,NEW,Audi,A4,2000,Los Angeles,CA
343,0,0,0,0,1,0,0,1,43.29,7751,LP007,USED,Jaguar,XF,1998,San Francisco,CA
1406,0,0,0,0,0,1,0,1,36,7988,LP007,NEW,Suzuki,XL7,2002,Lake City,AR
1327,0,0,0,0,0,1,0,1,48.93,7062,LP002,NEW,Toyota,Corolla,1999,Conway,AR
1325,0,0,0,0,0,1,0,1,34.01,4161,LP001,NEW,Audi,A4,1999,Lake City,AR
1104,0,0,0,0,0,1,0,1,41.06,5641,LP004,NEW,Toyota,Camry,1996,Lake City,AR
352,0,0,0,0,0,1,0,1,47.62,7717,LP006,NEW,Jaguar,S-Type,2001,Courtland,CA
351,0,0,0,0,0,1,0,1,53.04,9501,LP005,NEW,Lexus,LS,1997,Wassila,AK
943,0,0,0,0,0,1,0,1,54.74,3059,LP004,NEW,Mercedes Benz,C Class,2008,Marion,AR
715,0,0,0,0,0,1,0,1,40.61,8298,LP010,NEW,Hyundai,Accent,2002,Conway,AR
312,0,0,0,0,0,1,0,1,59.4,3915,LP005,NEW,Acura,TL,1997,Globe,AZ
1407,0,0,0,0,0,1,0,1,27.74,8073,LP007,NEW,Infiniti,G35,1998,Globe,AZ
734,0,0,0,0,0,1,0,1,29.87,6780,LP005,NEW,Mercedes Benz,E Class,2008,Elberta,AL
1408,0,0,0,0,0,1,0,1,9.88,5991,LP005,NEW,Toyota,Highlander,1997,Las Vegas,NM
1129,0,0,0,0,0,1,0,1,8.46,5795,LP006,NEW,Suzuki,Aerio,1996,Payson,AZ
1409,0,0,0,0,1,0,0,1,44.61,2507,LP005,NEW,Suzuki,Aerio,1996,Globe,AZ
1410,0,0,0,0,1,0,0,1,48.38,7306,LP009,NEW,Infiniti,G35,2006,Valencia,CA
1130,0,0,0,0,1,0,0,1,32.56,4476,LP003,NEW,Acura,RL,2008,Meas,AZ
220,0,0,0,0,1,0,0,1,27.4,4117,LP007,NEW,Volvo,S60,2008,Marion,AR
944,0,0,0,0,1,0,0,1,33.05,2850,LP005,NEW,Suzuki,Aerio,2006,Los Angeles,CA
579,0,0,0,0,1,0,0,1,38.12,6066,LP009,USED,Suzuki,Reno,1997,Hondo,NM
1105,0,0,0,0,1,0,0,1,31.94,8338,LP009,NEW,Chevrolet,TrailBlazer,1996,Marion,AR
945,0,0,0,0,1,0,0,1,36.3,8376,LP009,NEW,Infiniti,QX4,2008,Pell City,AL
242,0,0,0,0,1,0,0,1,34.08,8550,LP009,NEW,Volvo,S60,2004,Albany,NY
1411,0,0,0,0,0,1,0,1,39.88,5355,LP005,NEW,Jaguar,X-Type,2007,New York,NY
1412,0,0,0,0,0,1,0,1,29.05,4786,LP007,NEW,Acura,TSX,1999,Lake City,AR
640,0,0,0,0,0,1,0,1,36.72,2892,LP004,NEW,Volvo,S60,1997,Elberta,AL
1413,0,0,0,0,0,1,0,1,6.92,9101,LP002,NEW,Honda,Accord2,2004,Lake City,AR
1128,0,0,0,0,0,1,0,1,8.22,9470,LP008,NEW,Ferrari,F2,2007,New York,NY
656,0,0,0,0,0,1,0,1,9.24,6919,LP008,NEW,Infiniti,QX4,1996,Farmington,NM
538,0,0,0,0,0,1,0,1,2.92,3088,LP008,NEW,Lexus,ES,2002,Globe,AZ
447,0,0,0,0,0,1,0,1,6.74,6306,LP006,NEW,Hyundai,Accent,1998,Pell City,AL
582,0,0,1,0,0,0,0,1,33.51,5251,LP003,NEW,Chevrolet,Suburban,1997,Courtland,CA
1414,0,1,0,0,0,0,0,1,40.19,7695,LP007,NEW,Toyota,Corolla,2006,New York,NY
716,0,0,0,0,0,0,0,1,42.82,8383,LP001,NEW,Acura,TL,1998,Hondo,NM
375,0,0,0,0,0,0,0,1,43.76,2127,LP006,NEW,Audi,A4,2002,Courtland,CA
418,0,0,0,1,0,0,0,1,44.88,4214,LP009,NEW,Suzuki,XL7,2005,Elberta,AL
946,0,0,0,0,0,0,0,1,40.81,9227,LP002,NEW,Infiniti,G37,2003,Courtland,CA
313,0,0,0,0,0,0,0,1,50.65,2864,LP007,NEW,Lotus,L1,2002,North Pole,AK
323,0,0,0,0,0,0,0,1,33.52,3711,LP001,NEW,BMW,X6,2003,Elberta,AL
1415,0,1,0,0,0,0,0,1,42.85,7835,LP002,NEW,Toyota,Camry,1996,Los Angeles,CA
948,0,0,0,0,0,0,0,1,37.76,5171,LP006,NEW,Chevrolet,Silverado,2005,Farmington,NM
947,0,0,0,0,0,0,0,1,46.53,7035,LP002,NEW,Audi,A4,1997,Globe,AZ
400,0,0,0,0,0,0,0,1,32.33,8803,LP009,NEW,Toyota,Camry,2008,Farmington,NM
1106,0,0,0,0,0,0,0,1,34.64,8869,LP003,NEW,Suzuki,Aerio,1996,Las Vegas,NM
949,0,1,0,0,0,0,0,1,28.07,9834,LP003,NEW,Audi,A8,2002,Valencia,CA
243,0,0,0,0,0,0,0,1,46.95,2259,LP004,NEW,Hyundai,Accent,2002,Lake City,AR
581,0,0,0,0,0,0,0,1,34.65,7039,LP009,NEW,Audi,A8,2002,Courtland,CA
1321,0,1,0,0,0,0,0,1,28.98,5609,LP003,NEW,Hyundai,Sonata,1996,San Francisco,CA
950,0,0,0,0,0,0,0,1,33.5,8535,LP009,NEW,Lotus,L2,2005,Courtland,CA
344,0,0,0,0,0,0,0,1,32.93,3096,LP007,NEW,Chevrolet,TrailBlazer,2007,North Pole,AK
1416,0,0,1,0,0,0,0,1,29.74,9158,LP002,NEW,Toyota,Camry,2004,Globe,AZ
1322,0,0,0,0,0,0,0,1,34.97,6782,LP006,USED,Acura,TSX,2008,Globe,AZ
655,0,0,0,0,0,0,0,1,46.14,8189,LP005,NEW,BMW,3 Series,2000,Pell City,AL
221,0,0,0,0,0,0,0,1,40.56,2146,LP002,NEW,Suzuki,XL7,2004,Courtland,CA
580,0,1,0,0,0,0,0,1,39.9,3755,LP008,NEW,Acura,RL,2000,Meas,AZ
1417,0,0,0,1,0,0,0,1,30.69,8484,LP002,NEW,Honda,Accord1,1999,Farmington,NM
1418,0,1,0,0,0,0,0,1,35.99,3228,LP003,NEW,Jaguar,XF,2004,Wassila,AK
717,0,0,1,0,0,0,0,1,39.99,5411,LP008,NEW,Infiniti,QX4,1997,Hondo,NM
1419,0,1,0,0,0,0,0,1,27.56,5686,LP003,NEW,Mercedes Benz,C Class,2002,Foley,AL
1107,0,0,0,0,0,0,0,1,50.28,7018,LP001,NEW,Chevrolet,TrailBlazer,2002,New York,NY
486,0,0,0,0,0,0,0,1,54.95,2330,LP005,NEW,Honda,Accord2,1998,Courtland,CA
1420,0,0,0,0,0,0,0,1,69.02,8092,LP005,NEW,Hyundai,Accent,2003,Albany,NY
1421,0,1,0,0,0,0,0,1,55.3,2061,LP005,NEW,BMW,7 Series,2006,Conway,AR
1323,0,0,0,0,0,0,0,1,36.37,4402,LP001,NEW,Audi,A3,1996,Albany,NY
222,0,1,0,0,0,0,0,1,29.49,6069,LP001,NEW,Honda,Fit,2003,Las Vegas,NM
1422,0,1,0,0,0,0,0,1,29.12,2954,LP010,NEW,BMW,Z4,2003,Lake City,AR
733,0,1,0,0,0,0,0,1,28.97,6847,LP001,NEW,Acura,TL,1999,Payson,AZ
583,0,0,0,0,0,0,0,1,29.09,4825,LP004,NEW,Infiniti,QX4,1997,North Pole,AK
1108,0,0,0,0,0,0,0,1,35.18,2369,LP010,NEW,Mercedes Benz,C Class,2005,San Francisco,CA
280,0,0,0,0,0,0,0,1,52.02,6615,LP002,NEW,Volvo,C30,1999,Wassila,AK
1423,0,1,0,0,0,0,0,1,33.95,6796,LP001,NEW,Toyota,Corolla,1997,Conway,AR
1424,0,0,0,0,0,0,0,1,32.98,6880,LP004,NEW,BMW,X6,2006,Wassila,AK
537,0,0,0,0,0,0,0,1,32.32,6788,LP010,NEW,Suzuki,XL7,2002,Albany,NY
1425,0,1,0,0,0,0,0,1,40.79,7079,LP004,NEW,BMW,X6,1997,Albany,NY
1426,0,0,0,0,0,0,0,1,27.56,8978,LP003,NEW,Hyundai,Accent,2003,San Francisco,CA
350,0,1,0,0,0,0,0,1,35.35,5469,LP004,USED,Volvo,C70,2002,North Pole,AK
1319,0,0,0,0,0,0,0,1,51.45,4404,LP002,NEW,Acura,TSX,2002,Valencia,CA
654,0,0,0,0,0,0,0,1,2070.51,4541,LP010,USED,Audi,A8,2008,New York,NY
1427,0,0,0,0,0,0,0,1,34.56,5265,LP005,NEW,BMW,3 Series,2003,San Francisco,CA
642,0,1,0,0,0,0,0,1,29.59,3782,LP003,NEW,Lotus,L2,1996,Wassila,AK
383,0,0,0,0,0,0,0,1,38.77,3115,LP008,NEW,Audi,A3,2008,Pell City,AL
1428,0,0,0,0,0,0,0,1,42.19,4600,LP010,NEW,BMW,3 Series,2005,Los Angeles,CA
322,0,0,0,0,0,0,0,1,33.98,7390,LP008,NEW,BMW,3 Series,1998,San Francisco,CA
1320,0,1,0,0,0,0,0,1,36.27,5320,LP008,NEW,BMW,X6,2006,Las Vegas,NM
1109,0,1,0,0,0,0,0,1,30.54,4472,LP002,NEW,BMW,Z4,1997,Conway,AR
421,0,1,0,0,0,0,0,1,40.86,9207,LP009,NEW,Volvo,C30,2002,North Pole,AK
584,0,1,0,0,0,0,0,1,52,4930,LP006,NEW,Mercedes Benz,E Class,2000,Courtland,CA
718,0,1,0,0,0,0,0,1,37.28,3093,LP007,NEW,BMW,3 Series,1999,Farmington,NM
314,0,0,0,0,0,0,0,1,40.44,4163,LP004,NEW,Honda,Accord1,2006,Valencia,CA
401,0,1,0,0,0,0,0,1,33.36,9939,LP006,NEW,Toyota,Corolla,2002,Foley,AL
721,0,0,0,0,0,0,0,1,35.98,8605,LP010,NEW,Lotus,L2,2005,Wassila,AK
1429,0,0,0,0,0,0,0,1,133.36,2131,LP006,NEW,BMW,7 Series,1997,Marion,AR
641,0,0,0,0,0,0,0,1,44.04,8834,LP003,NEW,Honda,Accord1,2005,Marion,AR
1110,0,0,0,0,0,0,0,1,43.56,6410,LP006,NEW,Chevrolet,TrailBlazer,2004,Pell City,AL
420,0,1,0,0,0,0,0,1,31.64,7953,LP004,NEW,Ferrari,F2,1999,New York,NY
481,0,0,0,0,0,0,0,1,32.35,6616,LP001,NEW,Volvo,C30,1999,Conway,AR
1127,0,0,0,0,0,0,0,1,43.9,2452,LP006,NEW,Suzuki,Aerio,2001,Hondo,NM
653,0,0,0,1,0,0,0,1,31.98,3982,LP004,NEW,Acura,TL,2008,New York,NY
720,0,0,0,1,0,0,0,1,38.99,3711,LP010,USED,Lexus,LS,1998,Payson,AZ
376,0,0,0,0,0,0,0,1,38.8,7901,LP001,NEW,Toyota,Highlander,2006,Valencia,CA
281,0,1,0,0,0,0,0,1,32.17,3071,LP004,NEW,Mercedes Benz,E Class,2002,Courtland,CA
419,0,0,0,0,0,0,0,1,29.14,5030,LP001,NEW,BMW,Z4,2000,Valencia,CA
1316,0,1,0,0,0,0,0,1,43.92,9204,LP003,NEW,Ferrari,F2,2005,Farmington,NM
1430,0,0,0,0,0,0,0,1,33,3316,LP002,NEW,Volvo,C30,2006,Conway,AR
153,0,0,0,1,0,0,0,1,49.52,4986,LP003,USED,Chevrolet,TrailBlazer,1997,New York,NY
290,0,0,0,0,0,0,0,1,14.11,8035,LP006,NEW,Lexus,LS,2006,Wassila,AK
1111,0,0,0,0,0,0,0,1,27.264,4364,LP007,USED,Toyota,Camry,2005,San Francisco,CA
719,0,0,0,0,0,0,0,1,27.264,6945,LP004,USED,Suzuki,Reno,2008,Courtland,CA
643,0,0,0,0,0,0,0,1,13.33,9241,LP004,NEW,Lotus,L1,2004,Conway,AR
1317,0,0,0,0,0,0,0,1,27.264,8023,LP006,NEW,Volvo,C30,1997,Marion,AR
321,0,0,0,0,0,0,0,1,27.264,4165,LP008,USED,Chevrolet,TrailBlazer,1996,Hondo,NM
1431,0,0,0,0,0,0,0,1,27.15,2544,LP006,NEW,Volvo,S60,2006,North Pole,AK
1432,0,0,0,0,0,0,0,1,27.264,5115,LP010,NEW,Mercedes Benz,C Class,2007,Los Angeles,CA
723,0,0,0,0,0,0,0,1,617.42,2282,LP004,USED,Acura,RL,2008,Lake City,AR
1318,0,0,0,0,0,1,0,1,11.52,3705,LP007,NEW,Volvo,C70,2000,Farmington,NM
651,0,0,0,0,0,1,0,1,17.92,2902,LP003,NEW,Audi,A8,1997,New York,NY
244,0,0,0,0,1,0,0,1,40.59,5533,LP006,NEW,Mercedes Benz,E Class,2006,North Pole,AK
1433,0,0,0,0,1,0,0,1,27.264,7687,LP002,NEW,Volvo,S60,1997,Pell City,AL
1434,0,0,0,0,1,0,0,1,27.264,3618,LP003,NEW,Infiniti,QX4,1996,Los Angeles,CA
722,0,0,0,0,0,0,0,1,1663.49,3033,LP001,NEW,Chevrolet,Suburban,2008,Meas,AZ
1112,0,0,0,0,0,1,0,1,27.264,3231,LP005,USED,BMW,X6,2006,Los Angeles,CA
652,0,0,0,0,0,1,0,1,37.1,7785,LP001,NEW,Honda,Accord1,2000,San Francisco,CA
1435,0,0,0,0,0,1,0,1,36.47,5473,LP006,NEW,Jaguar,X-Type,2004,Lake City,AR
1436,0,0,0,0,0,1,0,1,28.82,8979,LP004,NEW,Chevrolet,Suburban,2001,Elberta,AL
152,0,0,0,0,0,1,0,1,36.42,2937,LP004,NEW,Audi,A8,1999,New York,NY
1437,0,0,0,0,0,1,0,1,35.22,3352,LP005,NEW,Lexus,ES,2005,Albany,NY
382,0,0,0,0,0,1,0,1,37.88,5789,LP008,NEW,Infiniti,G37,1998,Hondo,NM
1314,0,0,0,0,0,1,0,1,47.93,3394,LP004,NEW,Jaguar,X-Type,2005,Las Vegas,NM
1438,0,0,0,0,0,1,0,1,39.29,9204,LP003,NEW,Chevrolet,Silverado,1998,Las Vegas,NM
349,0,0,0,0,0,1,0,1,35.29,6140,LP001,NEW,Suzuki,Reno,1996,Courtland,CA
732,0,0,0,0,0,1,0,1,32.3,9051,LP010,NEW,Volvo,S60,1997,Payson,AZ
1439,0,0,0,0,1,0,0,1,7.83,4376,LP001,NEW,Infiniti,G37,1999,Foley,AL
1315,0,0,0,0,1,0,0,1,8.49,5722,LP003,NEW,Honda,Accord2,2004,Marion,AR
650,0,0,0,0,1,0,0,1,9.98,5519,LP001,NEW,Chevrolet,TrailBlazer,2000,Valencia,CA
377,0,0,0,0,1,0,0,1,8.7,2286,LP008,NEW,Lotus,L1,2000,Lake City,AR
422,0,0,0,0,1,0,0,1,1.44,3127,LP005,NEW,Honda,Accord1,1997,Elberta,AL
1126,0,0,0,0,1,0,0,1,9.8,3943,LP006,NEW,Mercedes Benz,E Class,1996,Elberta,AL
1440,0,0,0,0,0,1,0,1,17.41,4060,LP008,NEW,Ferrari,F1,2005,Globe,AZ
289,0,0,0,0,0,1,0,1,24.6,6161,LP005,NEW,Toyota,Avalon,2001,Marion,AR
1441,0,0,0,0,0,0,0,1,36.45,9614,LP006,NEW,Infiniti,QX4,2004,Las Vegas,NM
585,0,0,0,0,0,0,0,1,32.78,4533,LP007,NEW,Chevrolet,Suburban,2006,Elberta,AL
1113,0,0,0,0,0,0,0,1,39.84,3244,LP007,NEW,Infiniti,G37,2003,Elberta,AL
315,0,0,0,0,0,0,0,1,32.32,9409,LP003,NEW,Toyota,Corolla,2006,Foley,AL
536,0,1,0,0,0,0,0,1,32.55,5017,LP008,NEW,Acura,RL,2005,Farmington,NM
1442,0,0,0,0,0,0,0,1,42.57,7463,LP004,NEW,Hyundai,Sonata,1997,Payson,AZ
1443,0,0,0,0,0,0,0,1,31.9,7895,LP008,NEW,Chevrolet,Silverado,1997,San Francisco,CA
1444,0,0,0,0,0,0,0,1,31.15,2797,LP007,NEW,Toyota,Avalon,2007,San Francisco,CA
320,0,0,0,0,0,1,0,1,13.39,7381,LP006,NEW,Suzuki,XL7,1997,Farmington,NM
1445,0,0,0,0,0,1,0,1,27.264,8690,LP001,NEW,Acura,TSX,2008,Pell City,AL
1446,0,0,0,0,0,1,0,1,19.83,9233,LP003,NEW,BMW,7 Series,2001,North Pole,AK
1114,0,0,0,0,0,0,0,1,80.43,2437,LP003,NEW,Infiniti,QX4,2004,San Francisco,CA
482,0,0,0,0,0,0,0,1,84.05,4456,LP004,NEW,Mercedes Benz,C Class,1996,Los Angeles,CA
1447,0,0,0,0,0,0,0,1,79.1,8810,LP003,NEW,Infiniti,G35,2003,Los Angeles,CA
245,0,0,0,0,0,0,0,1,27.59,4978,LP009,NEW,Honda,Accord1,1996,Courtland,CA
282,0,0,0,0,0,0,0,1,27.5,2376,LP002,NEW,Audi,A3,2008,Pell City,AL
649,0,1,0,0,0,0,0,1,32,4469,LP010,NEW,Ferrari,F1,2005,Conway,AR
644,0,0,0,0,0,0,0,1,91.94,7222,LP003,NEW,Toyota,Avalon,2001,Los Angeles,CA
724,0,0,0,0,0,0,0,1,81.83,7133,LP004,NEW,Chevrolet,Suburban,2005,North Pole,AK
448,0,0,0,0,0,0,0,1,65.64,6679,LP010,NEW,Lexus,LS,2005,San Francisco,CA
1312,0,0,0,0,0,0,0,1,85.82,8530,LP008,NEW,BMW,X6,2000,Wassila,AK
1115,0,0,0,0,0,0,0,1,99.33,4174,LP001,NEW,Toyota,Corolla,2002,Marion,AR
1448,0,0,0,0,0,0,0,1,40.36,8925,LP009,NEW,Audi,A3,2008,North Pole,AK
1313,0,0,0,0,0,0,0,1,36.3,7068,LP005,NEW,Jaguar,X-Type,2001,San Francisco,CA
345,0,0,0,0,0,0,0,1,44.84,4459,LP007,NEW,Audi,A8,2002,North Pole,AK
731,0,0,0,0,0,0,0,1,80.69,8688,LP005,NEW,Lotus,L2,2004,New York,NY
1300,0,0,0,0,0,0,0,1,37.09,2428,LP005,NEW,Chevrolet,TrailBlazer,2007,Farmington,NM
485,0,0,0,0,0,0,0,1,62.46,4983,LP006,NEW,Jaguar,X-Type,2004,Lake City,AR
402,0,0,0,0,0,0,0,1,32.24,2679,LP009,NEW,Volvo,C30,1999,Lake City,AR
319,0,0,0,0,0,0,0,1,35.44,7175,LP005,NEW,Hyundai,Accent,1999,Marion,AR
1116,0,0,0,0,0,0,0,1,29.83,3064,LP009,NEW,Chevrolet,Suburban,2003,Foley,AL
1123,0,0,0,0,0,0,0,1,84.95,9566,LP010,NEW,Lotus,L1,1997,Elberta,AL
587,0,0,0,0,0,0,0,1,82.28,7486,LP004,NEW,Honda,Fit,1996,Meas,AZ
1125,0,0,0,0,0,0,0,1,96.55,4106,LP003,NEW,Lotus,L2,2005,New York,NY
1449,0,0,0,0,0,0,0,1,96.78,2286,LP009,NEW,Jaguar,S-Type,2003,North Pole,AK
586,0,0,0,0,0,0,0,1,83.83,3479,LP004,NEW,BMW,3 Series,2001,Las Vegas,NM
1450,0,0,0,0,0,0,0,1,28.9,9030,LP005,NEW,Ferrari,F2,2001,Elberta,AL
1451,0,0,0,0,0,0,0,1,69.55,8945,LP006,NEW,Chevrolet,TrailBlazer,1997,Albany,NY
151,0,1,0,0,0,0,0,1,37.63,8316,LP008,USED,Lotus,L2,2008,Marion,AR
725,0,0,0,0,0,0,0,1,34.38,2057,LP010,NEW,Hyundai,Sonata,1996,North Pole,AK
1308,0,0,0,0,0,0,0,1,36.78,6674,LP006,NEW,BMW,X6,2000,Foley,AL
283,0,0,0,0,0,0,0,1,82.95,6781,LP004,NEW,Chevrolet,TrailBlazer,2002,New York,NY
1452,0,0,0,0,0,0,0,1,78.98,5139,LP006,NEW,Honda,Accord2,2001,Lake City,AR
423,0,0,0,0,0,0,0,1,34.22,4180,LP009,NEW,Jaguar,X-Type,2005,Pell City,AL
1453,0,0,0,0,0,0,0,1,91.9,8528,LP005,NEW,Ferrari,F1,2000,Wassila,AK
